Text,True Labels,Predicted labels
كما قررت الحكومة العراقية زيادة حجم إمدادات زيت الوقود الثقيل إلى لبنان ، وذلك بموجب اتفاق قائم بنسبة 50 % إلى 1,"['O', 'O', 'B-ORG', 'I-ORG', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT', 'I-PERCENT', 'O', 'B-QUANTITY']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT', 'I-PERCENT', 'O', 'B-PERCENT']"
5 مليون طن هذا العام ، إضافة إلى إبرام عقد جديد للنفط الخام بمليوني طن سنويا,"['O', 'I-QUANTITY', 'I-QUANTITY', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']","['I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-MONEY']"
وبموجب صفقة زيت الوقود الثقيل التي تم الاتفاق عليها لأول مرة في يوليو / تموز 2021 يزود العراق لبنان بالوقود ، ويقايض لبنان على ذلك زيت الوقود الثقيل بزيت الغاز الذي يمكن استخدامه في محطات الكهرباء التي عملت لعقود بأقل من قدرتها الكاملة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-DATE', 'O', 'O', 'I-DATE', 'O', 'B-ORG', 'B-GPE', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'B-GPE', 'B-GPE', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
لكنها توقفت تقريبا عن العمل خلال الأزمة المالية التي أضرت بقدرة الدولة على شراء الوقود,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وقال وزير الطاقة اللبناني وليد فياض - في بيان - إن الصفقة تتضمن آلية دفع مؤجل مدة 6 أشهر من تاريخ استلام دون أي فوائد مالية,"['O', 'B-OCC', 'I-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-OCC', 'I-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وبسعر يراعي الأسعار التنافسية العالمية,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
وقال فياض للصحفيين في وقت سابق من مايو / أيار الجاري إن الصفقتين جزء من محاولات لبنان لتحسين إمدادات الكهرباء,"['O', 'B-PERS', 'B-NORP', 'O', 'O', 'O', 'I-DATE', 'B-DATE', 'O', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['O', 'B-PERS', 'B-NORP', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']"
توقع تقرير نشرته الأمم المتحدة أمس الثلاثاء نمو الاقتصاد العالمي 2,"['O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'B-EVENT', 'O', 'I-EVENT', 'B-PERCENT']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
3 % في عام 2023 بزيادة 0,"['O', 'I-PERCENT', 'O', 'B-DATE', 'I-DATE', 'O', 'B-QUANTITY']","['I-PERCENT', 'I-PERCENT', 'O', 'B-DATE', 'I-DATE', 'O', 'B-PERCENT']"
4 نقطة مئوية عن توقعات يناير / كانون الثاني ، فيما انخفضت التوقعات لعام 2024 بمقدار 0,"['O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-QUANTITY']","['I-CARDINAL', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-CARDINAL']"
2 نقطة مئوية إلى 2,"['O', 'O', 'O', 'O', 'B-PERCENT']","['I-CARDINAL', 'O', 'O', 'O', 'B-CARDINAL']"
5 %,"['O', 'I-PERCENT']","['I-PERCENT', 'I-PERCENT']"
التقرير المعني بالوضع الاقتصادي العالمي وآفاقه والصادر عن إدارة الشؤون الاقتصادية والاجتماعية التابعة للأمم المتحدة قال إنه ` ` على الرغم من هذا الارتفاع فإن معدل النمو ما زال أقل بكثير من متوسط معدل النمو البالغ 3,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
1 % في العقدين السابقين لجائحة كورونا ` `,"['O', 'I-PERCENT', 'O', 'I-DATE', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O']","['I-PERCENT', 'I-PERCENT', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O']"
وجاءت توقعات الأمم المتحدة أقل من توقعات صندوق النقد الدولي الذي قال في وقت سابق من هذا العام إن النمو العالمي سينخفض إلى 2,"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
9 % في عام 2023 من 3,"['O', 'I-PERCENT', 'O', 'B-DATE', 'I-DATE', 'O', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'O', 'B-DATE', 'I-DATE', 'O', 'B-PERCENT']"
4 % في عام 2022 وسيرتفع قليلا في عام 2024 إلى 3,"['O', 'I-PERCENT', 'B-DATE', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-PERCENT']"
1 %,"['O', 'I-PERCENT']","['I-PERCENT', 'I-PERCENT']"
وقالت الأمم المتحدة إن التوقعات بالنسبة للولايات المتحدة والاتحاد الأوروبي والصين تحسنت لكن آفاق النمو تدهورت بالنسبة لكثير من البلدان النامية,"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وسط تشديد شروط الائتمان وارتفاع تكلفة التمويل الخارجي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وقال التقرير إنه من المتوقع أن تحقق البلدان الأقل تقدما نموا يبلغ 4,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
1 % عام 2023 و5,"['O', 'I-PERCENT', 'B-DATE', 'I-DATE', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'B-DATE', 'I-DATE', 'B-PERCENT']"
2 % عام 2024 ، وهو أقل بكثير من هدف النمو البالغ 7 % ، والذي تحدد في خطة التنمية المستدامة لعام 2030,"['O', 'I-PERCENT', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT', 'I-PERCENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE']","['I-PERCENT', 'I-PERCENT', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT', 'I-PERCENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE']"
وتوقع التقرير أن تسجل الولايات المتحدة نموا نسبته 1,"['O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'B-PERCENT']","['O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'B-CARDINAL']"
1 % عام 2023 ارتفاعا من توقع قدره 0,"['O', 'I-PERCENT', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-PERCENT']"
4 % في يناير / كانون الثاني ، وأن يحقق الاتحاد الأوروبي نموا نسبته 0,"['O', 'I-PERCENT', 'O', 'B-DATE', 'O', 'O', 'I-DATE', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PERCENT']"
9 % في 2023 ارتفاعا من 0,"['O', 'I-PERCENT', 'O', 'B-DATE', 'O', 'O', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'O', 'B-DATE', 'O', 'O', 'B-PERCENT']"
2 % ، والصين 5,"['O', 'I-PERCENT', 'O', 'B-GPE', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'O', 'O', 'B-PERCENT']"
3 % ارتفاعا من 4,"['O', 'I-PERCENT', 'O', 'O', 'B-PERCENT']","['I-PERCENT', 'I-PERCENT', 'O', 'O', 'B-PERCENT']"
8 %,"['O', 'I-PERCENT']","['I-PERCENT', 'I-PERCENT']"
عاد سعر صرف الدولار في الأسواق الموازية السوداء بالعراق للارتفاع مرة أخرى ، حيث سجلت الأسواق صباح اليوم الثلاثاء 1470 دينارا للدولار الواحد رغم أن البنك المركزي العراقي يبيعه بـ1320 دينارا,"['O', 'O', 'O', 'B-CURR', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'B-MONEY', 'I-MONEY', 'B-MONEY', 'I-MONEY', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-MONEY', 'I-MONEY']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-DATE', 'I-DATE', 'B-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-MONEY', 'I-MONEY']"
ومع جهود الحكومة للسيطرة على الأسعار في الأسواق الموازية شهدت الأسواق التجارية تراجعا بسعر الصرف في الأسابيع الماضية ، لكنها عادت للارتفاع مرة أخرى,"['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O']"
وهو ما يشير إلى مشكلة اقتصادية لا تزال حاضرة في البلاد,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ونتيجة لذلك لجأت الحكومة إلى خطة تقضي بفرض التعامل بالدينار العراقي في الأسواق ومحلات التجزئة في مختلف المحافظات ، حيث بدأت شرطة محافظة كركوك ( شمال بغداد ) بأخذ تعهدات خطية من التجار وأصحاب معارض السيارات للتعامل بالدينار العراقي بدل الدولار,"['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-CURR', 'I-CURR', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'B-CURR', 'I-CURR', 'O', 'B-CURR']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O']"
وحذرت الأجهزة الأمنية من أن عدم الالتزام بذلك سيعرض التجار للمساءلة القانونية ، في ظل الحديث عن تعميم هذه التجربة خلال الأيام القادمة,"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE']"
مما يمكن اعتباره سابقة في العراق منذ عام 2003 ، وهو ما قد يتسبب في مشكلات أمنية واقتصادية على اعتبار أن أغلبية التجار يرفضون التعامل بالدينار نظرا للفرق الكبير بين سعر الصرف الرسمي والموازي,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'B-CURR', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وفق مراقبين,"['O', 'O']","['O', 'O']"
وكان العراق قد شهد خلال السنوات الثلاث الأخيرة تذبذبا كبيرا في سعر صرف الدولار بعد أن رفعت حكومة رئيس الوزراء السابق مصطفى الكاظمي سعر الصرف من 1180 دينارا للدولار إلى 1450 في ديسمبر / كانون الأول 2020,"['O', 'B-GPE', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-CURR', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'I-MONEY', 'O', 'B-CARDINAL', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE']","['O', 'B-GPE', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'B-MONEY', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE']"
فيما شهدت الأسواق الموازية ارتفاع سعر الصرف بصورة قياسية بعد بدء البنك المركزي باستخدام المنصة الإلكترونية والامتثال لمعايير التحويلات المالية الدولية ` ` سويفت ` ` ( SWIFT ) في نوفمبر / تشرين الثاني الماضي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE']"
وأدى هذا التذبذب إلى وصول سعر الصرف الموازي إلى 1700 دينار للدولار في ديسمبر / كانون الأول ويناير / كانون الثاني وفبراير / شباط,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'B-MONEY', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'B-DATE', 'I-DATE', 'I-DATE']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE']"
مما دفع الحكومة - التي يرأسها محمد شياع السوداني - لتعديل سعر الصرف الرسمي مجددا إلى 1320 دينارا للدولار ، مما أسهم في تراجع سعر الدولار بالأسواق الموازية دون أن يصل إلى السعر الرسمي المعلن,"['O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'B-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CURR', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وتعليقا على إجراءات وزارة الداخلية ومنع التعامل بالدولار ، يشير المتحدث باسم وزارة الداخلية اللواء خالد المحنا إلى وجود توجيهات من الحكومة بوقف التعامل بالدولار في المنافذ الحكومية والأهلية بسبب عدم وجود مبرر للتعامل بغير العملة الوطنية,"['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-CURR', 'O', 'O', 'B-OCC', 'I-OCC', 'I-OCC', 'I-OCC', 'B-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-CURR', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-OCC', 'I-OCC', 'I-OCC', 'I-OCC', 'B-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وتابع المحنا - في تصريح للجزيرة نت - أن الحكومة تدعم الدينار العراقي من خلال الإجراءات التي اتخذت في الفترة الماضية,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-CURR', 'I-CURR', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-DATE']"
وتستثني تلك الإجراءات التجار الذين يستوردون البضائع من الخارج بالدولار,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CURR']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ولفت إلى أن وزارة الداخلية تكفلت بمتابعة تنفيذ تلك الاجراءات عبر مرحلتين ، الأولى تثقيف وتوعية الجمهور بضرورة التعامل بالدينار فقط للحد من المضاربات وارتفاع أسعار السلع الاستهلاكية,"['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-NORP', 'O', 'O', 'B-CURR', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
على أن تشمل المرحلة اللاحقة حملات أمنية لضبط المخالفين,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
من جانبه ، قال مظهر محمد صالح المستشار الاقتصادي لرئيس الوزراء العراقي إن السياسة النقدية للبنك المركزي بموجب القانون رقم 56 لعام 2004 تتمثل في الحفاظ على القوة الشرائية للدينار العراقي,"['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'B-OCC', 'I-OCC', 'I-OCC', 'I-OCC', 'I-OCC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CURR', 'I-CURR']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'B-OCC', 'I-OCC', 'B-OCC', 'I-OCC', 'I-OCC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وإن التعامل محليا بأي عملة غير الدينار العراقي يؤدي إلى ضرب مراكز الاستقرار الاقتصادي,"['O', 'O', 'O', 'O', 'O', 'O', 'B-CURR', 'I-CURR', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وتقضي إجراءات البنك المركزي بحصر التعامل بالدينار ، حسب صالح الذي يؤكد أن الهدف من هذه الحملة هو الحد من اضطراب السوق المحلي,"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-CURR', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
مشيرا إلى أن ثنائية العملة تعد من أخطر المظاهر التي تواجه الدول,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ومن الناحية القانونية ، يشير الخبير القانوني علي التميمي - في حديثه للجزيرة نت - إلى أن عقوبة المضاربة التي تؤدي للتأثير على سعر صرف العملة المحلية نصت عليها المادة 44 في قانون غسل الأموال رقم 39 لعام 2015,"['O', 'O', 'O', 'O', 'O', 'B-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-WEBSITE', 'I-WEBSITE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW']","['O', 'O', 'O', 'O', 'O', 'B-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LAW', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'O', 'I-LAW', 'B-DATE', 'I-DATE']"
حيث عاقبت المادة المضاربين بالحبس مدة سنة واحدة وغرامة مليون دينار ( نحو 760 دولارا ) ، أما عقوبة المتهمين بتهريب الأموال لدول أخرى وغسلها فتصل إلى السجن 15 عاما وفق المواد 36 و37 و38 من القانون ذاته,"['O', 'O', 'O', 'B-NORP', 'O', 'O', 'B-MONEY', 'I-MONEY', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'B-ORDINAL', 'I-ORDINAL', 'B-ORDINAL', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL', 'B-ORDINAL', 'B-ORDINAL', 'O', 'O', 'O']"
