Text,True Labels,Predicted labels
اي كفي شغلك و تركي اليسا تعمل شغلها كمان,"['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ما حدا ضامن معنا تركا تغني,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
مدهوش ، مسحور بابتسامتها,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']"
وقالتلها قدرنا ما نكون سوا,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
لو فتح ولو مرة كتاب من هالكتب,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
ما يحكي مع حدا ، ، راسه بالأرض,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وبيوم من الأيام كان مارق قدام مكتبة,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']"
انعجب فيها وصار قلبو عم بيدق بسرعة,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
قلو : ليش بتدخن ؟ قلو : عالخفيف مع كاس الويسكي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
قلو : ولك وين بتلعب قمار ؟ قلو : وين يعني بشي كابريه,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
قلو : وليش دخلت عالسجن ؟ قلو : ضربت واحد بالسكينة ومات,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O']"
قلو : وليش قتلتو ؟ قلو : لاني طلبت ايد بنتو وما وافق ! قلو الاب : اذا هيك اليوم منقرا الفاتحة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
لأ ما منركع لأ ما منركع,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
لو روحي من جسدي بتنزعيامحتل حلك تقنع,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
بأرضي كنتو صمن بكمن ركعمنحارب وما رح ننزل,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
خلى الكون عينو تدمعلأ ما منركع لأ ما منركع,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
قلت الحب جذاب ، قالولي إنه سهر ودموع,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
يارب بعلمك حببت هذه البنت فبرحمتك وسع علييّا كل ضيق وبارك لها طريقها,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
يارب بعلمك حببت هذه البنت فبرحمتك وسع علييّا كل ضيق وبارك لها طريقها,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وجودك بيكفي ليخبرني بوجود وج تاني للحياة بيستحق كل هيدا السعي والحب تقبري قلبي يا قلبي,"['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
إنتي هي شمعة دربي,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']"
وجودك بيكفي ليخبرني بوجود وج تاني للحياة بيستحق كل هيدا السعي والحب,"['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
حبيبي أنت القمر اللّي بضوّي حياتي كللّا … أنا ما فيني عيش من دونك,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
نهنه زنودي ، واغمر خيالات,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
بتلفي بأول حلم ليليه,"['O', 'B-ORDINAL', 'O', 'O']","['O', 'O', 'O', 'O']"
كشح خيالا وفيق يا مبوحر,"['O', 'O', 'B-PERS', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'B-PERS']"
والسنبل شميلات,"['O', 'O']","['O', 'B-PERS']"
وانتي ، يا مين يبيعدك عني,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
ولا في بعينك رهجة الموقد,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
رهجة قمر عالثلج,"['O', 'O', 'O']","['O', 'O', 'O']"
متل الورد عَ الميمتل الولاد الناطرين الفيعم ينحنو يلمّو وجوهُن عَ الهداعيّطولُن ، ما بقي منهُن حدا,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
صباح الرواق والحب والفرح للفن اللبناني يلي بفرح القلب,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-NORP', 'B-NORP', 'O', 'O', 'O']"
الله يرحمه نفسه بالسما صبحك بالخير ستنا بيروت هو لبنان الفن الجميل رائعين,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']"
وهيدي حقيقة من حياتي اليومية شخصيا,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O']"
من يوم يومَك أكتر من فنّان ومش أقلّ من مطرب,"['O', 'O', 'O', 'O', 'O', 'B-OCC', 'O', 'O', 'O', 'B-OCC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OCC']"
الله يحمي هالصّوت وهالشّخصيّة المحبّبة والقريبة للقلب,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
هيدا الفن الصح من مصغره,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
عم يغني وكانو عمرو 30سنة راسو مليان طرب ما شاء الله,"['O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']","['B-OCC', 'O', 'O', 'B-PERS', 'B-CARDINAL', 'O', 'O', 'O', 'B-DATE', 'I-ORDINAL', 'I-ORDINAL']"
احلا موسيقار,"['O', 'B-OCC']","['O', 'B-OCC']"
يا ريت ضليت تغني هيك يا معين وما كبرت براسك وصرت تعيط,"['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
احلى واهضم واحن انسانة فنانة عا البنا,"['O', 'O', 'O', 'O', 'B-OCC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
الله يرحمك ولا اهضم ولا اذكى منك كنتي عملي نادرة وما في منك وما حدا قدر يعملي يلي عملتيه يا فنانة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OCC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OCC']"
الله يرحمكن ويرحم عمالقة الزمن الجميل ويطول عمر فيروز,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS']","['O', 'O', 'O', 'B-NORP', 'I-NORP', 'I-NORP', 'O', 'O', 'B-PERS']"
لو كان يوجد للطرب اله ، لكان وديع الصافي هو اله الطرب وصفو الآلهة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'B-OCC', 'O', 'O', 'O']"
اغنية نوال بس صوتها مهزوز ونشاز,"['O', 'B-PERS', 'O', 'O', 'O', 'O']","['O', 'B-PERS', 'O', 'O', 'O', 'O']"
بصوت شيرين روعااااااا,"['O', 'B-PERS', 'O']","['O', 'B-PERS', 'O']"
دخيل الله اللحن والغن,"['O', 'O', 'O', 'O']","['B-PERS', 'I-PERS', 'I-PERS', 'O']"
لقب بالموسيقار لأنو كان يلحٌن اجمل الاغاني وما بموتو متل الموسيقبين الكبار يللي رحلوا وتركوا إرث كبير لجيل المستقبل,"['O', 'B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ما مطلوب يغني مثله تماما,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
Nada M صوته جميل واداؤه حلووو بيشبه صوت ابوه,"['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
والاحساس ماعم يوصلني,"['O', 'O', 'O']","['O', 'O', 'O']"
الوقف بحضرة ابو المجد ليس بل شيئ السهل,"['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O']"
صوتو حلو وبدو شغل بس اكيد ما بيتقارن مع اب المجد لانو اب المجد ما بيتكرر,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'B-PERS', 'I-PERS', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OCC', 'O', 'O', 'O']"
صوت كتير حلو ونفس احساس ابوه ممكن يكون في مخارج حروف بالفن نحنا ما منفهما بس بشكل عام رائع,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
بس برأيي انا انو ماحدا بيشبه ملحم بركات ولاممكن انو حدا يغني متله,"['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O']"
حلو وأظن انه متوتر لأنه عم بيغني قدام ملحم بركات ولما يغني لوحده أظن رح يكون مرتاح أكتر,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ما بيطلع لبيو الا الغراب الاغنيه مش حلوه الا من صاحبها الاصلي الله يرحمه,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
انك تأدي لا العملاق ملحم الحقيقة شي صعب كتيررر بس للأمانة حلوووو وبتوفيق بس بعدك ياابو المجد ماحدا يغني اغانيك الله يرحمك ياعملاق,"['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
صوت رائع لو كنت عم اسمعه دون ان أراه لقلت صوت ملحم بركات,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS']"
بس مو متل الايقونة ملحم ابداااا ♥ لروحه الرحمة ابو المجد,"['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-PERS', 'I-PERS']"
ما حدا يشبهك ابو مجد ولا حدا في يغني متلك الله يرحمك يا عملاق من زمن الطرب والفن الجميل,"['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-PERS', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
يا ريتيا ريت عندي قصر عا تلّي صبح ومسا منّو النظر ملّيداير مدارو شقايق النعمان,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
تاباحبابي بعد عِشرِة عمر مالن جَفوني وقلبهن للغير مالُنوأنا مش مَطمعي بجاهن ومالن أنا مفطور قلبي عالحباب مرّت سنه وطيفِك ببالي ما عبر ظلم النوى,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
الصدق بمشاعرنا إختبرومن كتر ما قلبي على غيابِك صبر إبيّض شعري وبيَّن عليّي الكَىبروبعدني ناطِر جنابِك ترجعي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
شـوفـوا كـلاب الكون عملوا مظاهرةهـيـذا شـعـور هـيـذي نـوايـا طـاهرةكـلـب راح عـلـى الـقـمـر شـم الـهـوااحتجوا الكلاب وصوت غيرتهم دوىشـوفـوا كلاب الكون عملو المستحيلنـحـنـا الـبـشـر كـلـمـا وقـع مـنـا قتيلمـنـشـان شـقـفـة كـلـب طـالع عالقمرهـاي عـاطـفـة بـتـحط من قدر البشرومــات لــكــن مــوتّــو عــز وغـوىوجنوا قبل ما يصيب صاحبهم ضررقـامـوا الـقـيـامـة وربحوا العالم جميلمـنـودعـو بـمـظـاهـرة غـض الـنـظر,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
بـدّي عـصـا من قرمة العميان اتــعــكّـز عـلـيـهـا بـتـكـفـيـنـيوادّروش وأبرم على الجيران وع كـل عـتـبـه ينحني iجبينيشـحـاد بشحد عاطفة iوتحنان مـن الـلي جرح قلبي وناسينيوبـتـنهنه بغصّة طفل عطشان قـلبي احترق يا ميمتي اسقينيشـحـاد بـشـحـد كحلة الغزلان مـن عـيـونـك الـفـيـهن قتلتينيوبشحد لك الغفوة من النعسان حـتـى تـنـامـي يـا تـقـبـريـنـي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
صرخ عليهن بالشتي يا ديب بلكي بيسمعواوحدن بيبقوا متل هالغيم العتيقوحدهن وجوهن و عتم الطريقعم يقطعوا الغابيو بإيدهن متل الشتييدقوا البكي و هني على بوابييا زمان من عمر فيّ العشب عالحيطانمن قبل ما صار الشجر عاليضوي قناديل و أنطر صحابي مرقوا وفلوا بقيت عبابيلحالييا رايحين و التلج ما عاد بدكن,"['O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وسمعت همسة صوت عالسكيتهمسي خفيفي بين حي وميتوالله يا خيي قمت وتوضيتولبست توبي للصلا وعديتوما سمعت إلا صوتيمكن ملاك الموتقال سمعي منيعا بيت غير هالبيتكفي صلاتك هون بالجنيحد أهل البيتومع فاطمه الزهرا بتتهنيولا بتمرضي هوني ولا بتشكي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O']"
مش ع القمرولا ع حلم حلمو بشرولا عَ دني شغل الوترولا بستعيرلا من السنونو زوغتاولا من الزنابق شهقتاحلوه يا غنية عمريا شقرة ال ماتو السمرمن طلتاوع وين ؟ يبقوا يسألوا بعدك عَ وين ؟ وليشن جوانحنا اتنين ؟,"['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وهدّو بعينيكي الخضروما زال بكرا ولا حجرباقي ولا مخبّر خبرال بيصير يا حلوة يصيريهبط ويبقى للفناهالكون هال ما بينأنىومن العمر أجمل كتيريهدل ع خصرك هالحريروبوسه تعيّطلي أناوحطك بعينيي وغمضهن وطير,"['O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وهم السكان,"['O', 'O']","['O', 'O']"
نعم الفن المرزقاوي فزاني وابدعت فيه مناطق ليبيا كلها,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
كي تتعود علي زيارة المعالم الأثرية والتاريخية في بلادك,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
كنت مغرما بموشحات,"['O', 'O', 'O']","['O', 'O', 'O']"
حسن العريبى على ما اتذكر,"['B-PERS', 'I-PERS', 'O', 'O', 'O']","['B-PERS', 'I-PERS', 'O', 'O', 'O']"
حطو وبس لين ربي يدير طريق,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
ولو فيه محامية تشوف القانون الدولي وشن يقول ع سرقة التراث والفن ولبس التقليدي,"['O', 'O', 'B-OCC', 'O', 'B-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
يا ترى هل سيظهر مثلك فى ليبيا ؟ ؟ ام ان اللعنة حلت عليها لتدفن عز عربها ورجالها واحرارها ةوراء بعضهم ؟ ؟ ! ! ! ! ! !,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ماشاءالله بس الله غالب حي في بلاد ماتهتمش بالحاجات هادي ومفيش معارض يعرض رسوماته فيها وتتلقى الانتباه ولفت الأنظار,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
خاطري نعرف ليش مجال الرسم في كل دول العالم يحصل في اهتمام وتقدير الي يستحقه سواء من ناحيه المعارض او المسابقات اوالبيع وحتى الكوميكس والمانغا الا في ليبيا ؟,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']"
هو سؤال من بعد إذن الآدمنز,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG']"
توا لو لاقيتوا منظر طبيعي معين معروض للبيع يلائم أذواقكم هل حتشروه ؟ بغض النظر عن كونه يصلح مع ديكور المكان يلي حيتعلق فيه أو لا,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
معلش نبي قرطاسية في بنغازي توفر ادوات الرسم كلها عشان اغلب القرطاسيات مانلقاش فيها كل شي نبيه وهذي مشكلة وزي بودرة البان باستيل دورت عليها واجد ومالقيتهاش وغيره,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
اغنية قدييمة نسيناها و فكرنا فيها دندج درندج ربي يحفظو و يحفظ أهل ليبيا من كل مكروه,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O']"
