Text,True Labels,Predicted labels
اضافة الى شروط منح الترخيص الاخرى والخاصة بمنح التراخيص لممتهني المهن المالية ذات العلاقة بقطاع الأوراق المالية,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وللحصول على ترخيص مستشار مالي يجب على المتقدم اجتياز أربعة شهادات مهنية بنجاح وهي المقدمة الدولية في الاوراق المالية والاستثمار","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
قطاع الاوراق المالية الفلسطيني ، القواعد والانظمة ، وشهادة الاوراق المالية الدولية ، إضافة إلى شهادة إدارة الثروات ، وجميع هذه الشهادات تمنح من قبل المعهد المعتمد للأوراق المالية والاستثمار CISI,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ومقره لندن,"['O', 'B-LOC']","['O', 'B-LOC']"
", , يذكر أن برنامج الشهادات المهنية يوفر إضافة إلى الشهادات المشار إليها أعلاه ، مجموعة من الشهادات المهنية التي تخدم العاملين في القطاع المالي الفلسطيني والمهتمين وهي شهادة تأهيل في التمويل الإسلامي","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
المخاطر التشغيلية ، المخاطر في الخدمات المالية ، والامتثال المالي العالمي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", هيئة سوق رأس المال وجامعة بيرزيت توقعان مذكرة تعاون واتفاقية لدمج مساق حوكمة الشركات , وقعت هيئة سوق رأس المال الفلسطينية وجامعة بيرزيت ومؤسسة التمويل الدولية IFC ) )","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'O']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'O']"
يوم الثلاثاء الموافق 22 / 12 / 2015 ، اتفاقية تعاون ثلاثية تهدف إلى دمج مساق حوكمة الشركات في الخطة التدريسية لكلية الأعمال والاقتصاد في الجامعة وذلك في احتفالية بروتوكولية جرت مقر جامعة بيرزيت بمدينة رام الله,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'I-LOC', 'I-LOC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'I-LOC', 'I-LOC']"
حيث وقع الاتفاقية كل من معالي الدكتور نبيل قسيس رئيس مجلس إدارة هيئة سوق رأس المال ، والدكتور عبد اللطيف ابو حجلة رئيس جامعة بيرزيت,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O']"
والسيد يوسف حبش الممثل المقيم لمؤسسة التمويل الدولية في فلسطين ( IFC ),"['O', 'B-PERS', 'I-PERS', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'B-ORG', 'O']","['O', 'B-PERS', 'I-PERS', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'B-ORG', 'O']"
", كما وقعت الهيئة وجامعة بيرزيت وفي الوقت ذاته ، مذكرة تعاون وتفاهم بهدف تعزيز التعاون ومأسسة العلاقة بين الطرفين وتوحيد كافة الجهود لتنفيذ مجموعة من البرامج والانشطة التوعوية التي تساهم وبشكل رئيس في تعزيز ورفع التوعية المالية بالقطاعات التي تشرف عليها الهيئة لطلبة كلية الاعمال والاقتصاد وذلك بالاستفادة من خبرات وإمكانيات كل طرف","['O', 'O', 'O', 'B-ORG', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ويعتبر توقيع اتفاقية دمج مساق حوكمة الشركات في الخطة التدريسية لكلية الاعمال والاقتصاد في جامعة بيرزيت وهي ثالث مؤسسة أكاديمية عليا توقع اتفاقية دمج مساق الحوكمة خلال العام 2015 إلى جانب كل من جامعة فلسطين التقنية - خضوري وكلية فلسطين الاهلية الجامعية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG']"
تكليلاً لجهود الهيئة الساعية لتعزيز حوكمة الشركات في فلسطين ، وذلك بالتعاون مع مؤسسة التمويل الدولية وتحديداً لدى طلبة كليات العلوم الإدارية والمالية في الجامعات الفلسطينية وذلك من خلال تطوير ودمج مساق متخصص في حوكمة الشركات وفقاً لأحدث الممارسات والمستجدات الدولية في هذا المجال,"['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وبموجب مذكرة التفاهم الموقعة سيتم دمج مساق حوكمة الشركات في الخطة التدريسية لكلية الاعمال والاقتصاد وذلك بالاستناد إلى الخبرات الدولية التي تتمتع بها مؤسسة التمويل الدولية في هذا السياق,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']"
حيث ستعمل الهيئة ومن خلال مؤسسة التمويل الدولية على توفير المادة التعليمية والحالات العملية وجميع الوسائل التعليمية اللازمة للمساق ، في حين سيتم منح الطلبة الذين يجتازون المساق بنجاح شهادة خاصة من مؤسسة التمويل الدولية بما يفيد اجتيازهم مساق متخصص بحوكمة الشركات,"['O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وستعمل هيئة سوق رأس المال على الإشراف التام على البرنامج لضمان نجاعته وفاعليته,"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", , ويذكر أن الهيئة وبالتعاون مع مؤسسة التمويل الدولية قد عقدت خلال شهر أيار من العام الحالي وتنفيذاً لبنود اتفاقية دمج مساق حوكمة الشركات برنامج تأهيلي – تدريب مدربين TOT - وذلك بمشاركة مجموعة من أساتذة كليات الاقتصاد في الجامعات الفلسطينية الموقعة على اتفاقية التعاون المشترك ما بين الهيئة ومؤسسة التمويل الدولية ومن بينهم أساتذة من جامعة بيرزيت حيث تم","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O']"
تعريفهم بآليات ووسائل تقديم مساق حوكمة الشركات للطلبة وفقاً لأفضل الممارسات الدولية ، حيث يرتكز المساق على تزويد الطلبة بالحالات العملية من واقع الخبرات المحلية والدولية إضافة إلى الإطار النظري,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
واستعراض أفضل الوسائل التعليمية اللازمة لتقديم المساق على أكمل وجه,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وفي هذا السياق أكد الدكتور عبد اللطيف أبو حجلة رئيس جامعة بيرزيت في كلمة ألقاها خلال حفل توقيع اتفاقية دمج مساق حوكمة الشركات ومذكرة التعاون أن من أهم ركائز رسالة جامعة بيرزيت توطيد العلاقة مع المجتمع المحلي","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']"
"والعمل على ما يفيده ، وأضاف : """""""""""" نرحب بتوقيع اتفاقيتين مع هيئة سوق رأس المال الفلسطينية ، تضم إحداهما مؤسسة التمويل الدولية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG']"
أحد أعضاء البنك الدولي ، كطرفٍ ثالث يسعى إلى تعزيز مفهوم حوكمة الشركات في فلسطين ، عبرَ دمج مساق حوكمةِ الشركات,"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
الذي سيدرس في كلية الأعمال والاقتصاد ، التي تسعى إلى إقامة علاقات استراتيجية مع المجتمع المحلي ، وخصوصا بيئة الأعمال ، بما يعود بالنفع على كافة الأطراف,"['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وذلك من خلال تبادل الأفكار وتقديم الخدمات المهنية والمجتمعية المتنوعة واستقطاب محاضرين زائرين ذوي خبرة في القطاعات المالية المختلفة ، إضافة إلى زيادة ونشر الوعي عند طلبة وأساتذة كلية الأعمال والاقتصاد المشاركين,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
بمبادئ الشفافية ، والنزاهة ، والعدالة ، وحوكمة الشركات ، وفقا للمعايير الدولية ، عن طريق إدخال مواد تدريسية لها علاقةٌ بعمل هيئة سوق رأس المال,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG']"
بمناهج التدريس في الكلية على مستويي البكالوريوس والماجستير ، وتوفيرِ فرص التدريب لأعضاء هيئة التدريس ، وعقد ورشات العمل والمؤتمرات العلمية والأبحاث في المجالات المالية,"['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
""""""""""""" , من جانبه اعتبر معالي الدكتور نبيل قسيس رئيس مجلس إدارة الهيئة في كلمته أن توقيع اتفاقية دمج مساق الحوكمة يأتي استكمالا للجهود التي تبذلها الهيئة في تعزيز حوكمة الشركات في فلسطين","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
حيث وبالإضافة إلى رفع الوعي بأهمية حوكمة الشركات ، تواصل الهيئة عملها الهادف إلى تعزيز ممارسات الحوكمة لدى الشركات المساهمة العامة المدرجة في بورصة فلسطين حيث يعد تطوير نموذج قياس مدى التقدم الحاصل في ممارسات الحوكمة لدى الشركات المدرجة آخر إنجازات الهيئة في هذا السياق والذي تم تطويره أيضاً بالتعاون مع مؤسسة التمويل الدولية,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG']"
بحيث تعتبر هيئة سوق رأس المال من أوائل الهيئات الرقابية في منطقة الشرق الاوسط وشمال إفريقيا التي تطور وتطبق مثل هذا النموذج,"['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
كما أكد الدكتور نبيل قسيس على أهمية مذكرة التفاهم والتعاون التي تم توقيعها ما بين الهيئة وجامعة بيرزيت ، لما لها من دور مستقبلي هام وكبير في تعزيز التعاون مع جامعة بيرزيت ورفع معرفة الطلبة بقطاعات سوق رأس المال,"['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", من جانبه رحب السيد يوسف حبش الممثل المقيم لمؤسسة التمويل الدولية في فلسطين في كلمته بانضمام جامعة بيرزيت للجامعات الموقعة على اتفاقية دمج مساق حوكمة الشركات","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
مؤكداً أن هذه الاتفاقية تشكل خطوة اساسية لمواكبة متغيرات العصر وذلك بعد أن أصبح موضوع حوكمة الشركات ضرورة أساسية لتحسين أداء الشركات وتعزيز ثقة المستثمرين وحماية حقوق المساهمين,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
كما اصبح التزام مجالس الإدارة بمبادئ الحوكمة متطلباً اساسياً وذلك من خلال التركيز على الهيكلة الفاعلة للمجلس والقيام بمهامه ، لتحقيق النتائج والاهداف المرجوة ورفع عجلة الانتاج,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ويذكر أن توقيع اتفاقية دمج مساق حوكمة الشركات ومذكرة التعاون والتفاهم مع جامعة بيرزيت يأتيان تنفيذاً لرؤية الهيئة الاستراتيجية في رفع الوعي المالي لدى مختلف فئات المجتمع وتحديداً لدى طلبة كليات الاقتصاد في الجامعات وذلك من خلال التعاون مع المؤسسات الأكاديمية لتنفيذ مجموعة من برامج التثقيف المالي طويلة الامد الساعية إلى تعزيز معرفة الطلبة بقطاعات سوق رأس المال","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
كما يأتي ذلك منسجما ورؤية جامعة بيرزيت الهادفة لتوفير التأهيل الكافي لطلبتها وتسليحهم بالمعرفة والدراية تمهيداً لدخولهم سوق العمل بعد التخرج,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
